        ra        dec
 41.096796   0.594994
 41.173751   0.464300
 41.303685   0.577715
 41.643544   0.428948
 41.818340   0.469077
 41.769038   0.528659
 41.902170   0.451148
 42.765182   0.543198
 43.060615   0.534247
 43.028941   0.601306
 43.424224   0.597807
 43.433007   0.498600
167.870540   3.297561
167.869640   3.271518
168.114690   3.256946
168.166760   3.426897
168.719020   3.341837
168.855580   3.312145
168.965550   3.312976
169.017170   3.373022
169.038070   3.377086
169.415040   3.314250
169.446340   3.399117
121.237480  38.432946
121.323390  38.464776
158.113380   2.120417
157.400790   2.511607
157.744470   2.928135
158.267830   2.919558
158.349920   3.039262
158.428380   2.986986
158.640970   3.025804
158.661770   3.005645
158.678370   3.020224
158.785180   2.989076
159.417210   2.998257
159.708890   2.931975
161.474310   1.296313
122.195300  49.071585
122.195000  49.087110
122.195000  49.087110
122.767320  49.583584
122.864790  49.710224
122.954490  49.833020
122.954490  49.833020
122.907450  49.906965
123.087060  50.006929
123.113910  50.011923
123.113910  50.011923
123.203430  49.879254
123.728730  50.458808
123.731520  50.662665
124.366700  51.035915
124.417890  51.060454
124.642550  51.312442
124.918390  51.396767
124.939620  51.710707
125.642150  52.234550
127.027190  50.182478
127.990480  50.926463
124.785820  49.128055
126.507570  52.038323
125.298380  51.805503
125.464040  51.900015
252.886820  38.561370
252.947550  38.555051
253.325200  38.080821
253.523840  38.122259
253.398390  37.977142
253.092030  39.102732
253.288900  38.844532
253.424880  38.751445
253.655190  38.522580
253.923490  38.265099
253.393590  39.569271
253.475100  39.460529
254.519970  38.373284
254.136200  39.510323
254.124070  39.457802
254.255550  39.441786
254.686250  38.808985
254.949180  38.569823
255.008480  38.374007
255.074390  38.392789
255.101510  38.351743
255.194110  38.262466
 30.512048  -0.945373
 30.538536  -0.886992
 30.538536  -0.886992
 30.666595  -0.988144
147.624010   1.759760
147.641060   1.747066
147.728250   1.710128
147.877600   1.690614
148.060270   1.603937
148.115800   1.689280
148.143880   1.770593
148.368330   1.704607
148.979000   1.740651
149.390620   1.658946
140.983960   1.834420
141.293250   1.909273
141.584430   1.878435
141.709000   2.030171
141.794610   1.879568
142.304560   1.974124
142.779050   1.928333
143.308110   1.982955
143.585880   2.051273
143.820620   2.044619
144.216350   1.953802
144.712190   1.972148
144.908030   2.020925
145.081110   1.923936
145.219590   1.953562
145.245820   2.053394
337.410790  14.106724
338.054090  14.192626
338.697790  14.229018
339.099450  14.301787
339.082780  14.314534
339.256590  14.404839
339.313220  14.264271
339.393380  14.322265
339.477820  14.336956
339.669320  14.319515
339.651060  14.325410
339.685170  14.336510
339.649940  14.298507
339.944690  14.386143
341.333960  14.599859
342.446830  14.699436
342.467290  14.646665
342.662400  14.605424
342.778590  14.690992
343.085230  14.659400
193.686510   3.689084
195.997810   3.658930
196.108750   3.668979
197.678750   3.620827
198.066890   3.618617
198.037920   3.614802
 19.682646  -0.882791
 19.875454  -1.041439
 20.141435  -0.974915
 20.487420  -1.014324
 13.509874  -0.579360
 14.073227  -0.430920
 14.564236  -0.434850
 14.906812  -0.516370
 15.179162  -0.486122
 15.449577  -0.564462
 16.056434  -0.503260
 16.238326  -0.503342
 16.591736  -0.535420
 16.830507  -0.623333
 17.055499  -0.612650
 17.355023  -0.608722
 17.365312  -0.580189
 17.533552  -0.584713
 17.631964  -0.437164
 18.702821  -0.496134
 18.642999  -0.484330
 18.799691  -0.565012
 19.440143  -0.507314
 19.357490  -0.591020
 19.375283  -0.590048
 19.502237  -0.479365
254.361470  40.735621
254.297030  40.735419
248.467850  47.995301
248.594540  48.062000
248.841570  47.831385
249.133240  47.542305
249.197860  47.229905
249.385010  47.285148
249.341660  47.227493
249.433890  47.240491
249.325410  47.082296
249.526400  47.203522
249.442820  46.974983
249.507700  46.985477
249.811210  46.874185
249.879790  46.790305
249.882760  46.619643
250.087630  46.478687
250.221790  46.262492
250.650610  46.012776
250.479020  46.002887
250.614080  46.013588
250.860310  45.708241
250.846040  45.656048
251.440620  44.844466
252.050360  44.420242
155.833690   4.633260
155.840120   4.605126
155.854930   4.714370
156.086570   4.678939
156.119750   4.679754
156.191050   4.785736
156.284410   4.644964
156.370610   4.799562
156.570380   4.750520
156.630520   4.634266
156.832610   4.746627
156.933760   4.724709
157.242410   4.644393
157.343020   4.806891
157.436060   4.655669
157.700610   4.727320
157.668030   4.656972
157.684940   4.709309
158.009540   4.817988
158.184740   4.755979
158.386750   4.854851
158.688050   4.827093
159.650330   4.922651
159.776550   4.803220
159.941750   4.942254
160.023810   4.810804
  8.048415  15.255473
  8.820938  15.381703
  9.050817  15.368265
  9.101727  15.241355
  9.479232  15.262790
  9.479232  15.262790
  9.529223  15.300689
  9.529223  15.300689
  9.613391  15.372483
  9.632303  15.235837
  9.871206  15.264373
  9.871206  15.264373
  9.884403  15.223217
 10.115234  15.353586
 10.349067  15.352971
 10.349067  15.352971
 10.452140  15.345602
 10.460594  15.311768
 10.491810  15.355906
 10.491810  15.355906
  7.397189  15.718893
  8.074163  15.797017
  8.601107  15.765531
  9.725866  16.060938
  7.849311  13.898764
  7.811187  13.910089
131.729470  48.422923
131.706520  48.532005
131.968200  48.547787
131.975850  48.588079
131.958160  48.713432
132.916630  49.260110
132.877670  49.330226
133.753790  49.873189
134.597830  50.264766
134.649670  50.313905
134.957610  50.569043
135.129410  50.558761
135.587080  50.999148
135.753850  50.909864
135.760600  51.095172
135.988270  51.012123
136.069190  51.060961
136.134130  51.290484
136.251270  51.331155
136.370210  51.413589
136.351370  51.460149
136.358830  51.369215
136.506830  51.413677
136.472860  51.500047
136.568260  51.467568
136.689780  51.417925
 30.666595  -0.988144
 30.939941  -1.019313
 30.966277  -0.879509
 30.972946  -0.976642
 30.972946  -0.976642
 35.443755  -0.950963
 35.443755  -0.950963
 35.443755  -0.950963
 35.443755  -0.950963
 35.443755  -0.950963
 32.276190  -0.577434
 32.315372  -0.624584
 32.710259  -0.501304
 32.756019  -0.546419
 32.794163  -0.516947
 33.032450  -0.501448
 33.273636  -0.489449
 33.744908  -0.572420
 34.181367  -0.602385
 34.399191  -0.493611
 34.321051  -0.421862
 34.508624  -0.559652
 34.586647  -0.506137
 34.586647  -0.506137
 34.586647  -0.506137
 34.586647  -0.506137
 24.033898   0.347199
 24.153191   0.387138
 24.159803   0.223337
 24.770584   0.296719
 24.963875   0.263981
 24.964504   0.246470
 25.179181   0.314996
 25.251436   0.311484
 25.264338   0.213039
 25.472841   0.271610
 25.762249   0.240662
 25.855375   0.386086
 26.193844   0.272267
 26.226483   0.281461
 26.251880   0.230332
 26.313199   0.373041
 26.354080   0.271830
 26.565292   0.319927
 26.677122   0.246993
 27.067712   0.329173
 27.151067   0.316203
 27.354049   0.342308
 27.532922   0.220400
 27.730012   0.252326
 28.227698   0.362602
 28.463332   0.360012
 36.879958  -1.110330
 36.925147  -1.115507
 36.772957  -1.068158
 37.043517  -1.057181
 37.033823  -1.107146
 37.076178  -1.214459
 37.302726  -1.149837
 37.385121  -1.202102
 37.677533  -1.184908
 37.752440  -1.089431
 37.910696  -1.082578
 37.920747  -1.167662
 37.818160  -0.719647
 37.861032  -0.792925
 38.248602  -0.775331
 38.433805  -0.667607
 38.728591  -0.796012
 38.727870  -0.754969
 38.801784  -0.737327
 39.074446  -0.737729
 39.079937  -0.688851
 39.433585  -0.725778
 39.536003  -0.642319
 39.644051  -0.684641
 40.526697  -0.658056
 40.589291  -0.692531
  1.382227  -9.583672
  1.719401  -9.755444
  1.738559  -9.743234
  2.742532  -9.677117
  2.832645  -9.661263
  2.921568  -9.671259
  3.760011  -9.770318
  3.915291  -9.661555
  4.338250  -9.638644
  4.401719  -9.708401
  4.617191  -9.706552
  4.616662  -9.766140
  4.690101  -9.598199
  4.801613  -9.678279
  4.820095  -9.688546
  4.909631  -9.629987
  4.912212  -9.673885
  4.995173  -9.629643
  5.172219  -9.608975
  5.340744  -9.744584
  5.678958  -9.721263
  5.968809  -9.615280
  6.066847  -9.628523
  6.340865  -9.626043
  6.389908  -9.713073
  6.699175  -9.598505
185.104130   2.589013
185.199420   2.660976
185.244650   2.505123
185.303210   2.690225
185.277800   2.584962
185.432940   2.567030
185.754940   2.583486
185.834570   2.507473
186.083480   2.612394
186.098120   2.662969
186.204720   2.551515
186.215530   2.625129
186.233730   2.637047
186.309060   2.549321
186.526500   2.563492
186.831580   2.675319
187.172790   2.500639
187.405540   2.608989
187.660260   2.580349
187.849640   2.559002
188.065870   2.561793
188.294220   2.574884
188.615310   2.648497
189.193970   2.674721
189.524520   2.534197
189.790580   2.541716
143.458950  53.140131
143.426490  53.349173
143.700550  53.353417
143.560680  53.285721
143.992000  53.457180
144.052300  53.442336
140.302470  52.319224
140.853640  52.577651
141.157260  52.640222
143.163590  53.559221
143.357400  53.624395
144.843660  54.213725
146.075230  54.814999
145.679390  53.740994
145.775540  53.665788
146.033680  53.828205
146.478850  53.887142
146.451980  53.937918
146.662950  54.137503
144.453420  53.779438
144.980930  53.764357
145.615340  54.097276
145.725570  54.115977
145.857670  54.135292
145.857670  54.135292
145.894410  54.224402
237.334700   2.624695
237.632800   2.490527
238.505970   2.544763
238.662370   2.488593
238.768640   2.385002
238.840990   2.424380
239.414310   2.286995
239.453880   2.324797
239.479610   2.343495
228.829350   3.404552
228.882930   3.532395
229.154770   3.429695
229.326080   3.536124
229.371690   3.483471
229.394780   3.502821
229.509010   3.533689
229.509920   3.551390
229.668100   3.493255
229.693980   3.457739
229.774100   3.367157
229.797770   3.475870
229.804990   3.430364
230.107410   3.462537
230.238790   3.380811
230.491460   3.505619
230.894040   3.300654
136.224270  54.055988
136.367890  54.026435
136.433710  53.987095
136.537230  54.046390
136.504640  54.271594
136.528330  54.225247
136.542430  54.229647
136.701800  54.246876
137.129230  54.463011
137.474760  54.602910
137.595070  54.648872
137.870150  54.930921
138.004540  54.882843
138.010330  54.981444
138.627370  55.124429
138.630090  55.172346
139.596680  55.728460
139.706110  55.824086
139.941290  55.866628
140.015050  55.931147
140.638380  56.225439
140.784720  56.264366
141.297400  56.485834
142.049450  56.881838
143.015250  57.216441
143.899730  57.495072
251.892500  44.328163
251.997120  44.170476
252.135710  44.098421
252.174740  44.081207
252.457040  43.930981
252.563690  43.845858
252.758390  43.359909
253.030320  43.298432
253.033560  43.210515
253.452600  42.428443
254.056250  42.022473
254.134190  41.748109
254.195110  41.720775
254.221750  41.616522
254.386530  41.576375
254.409850  41.479408
254.711630  41.183092
254.621930  40.955931
254.800280  40.976140
249.073410  48.123631
249.520930  47.648180
249.572140  47.649623
249.700950  47.537170
249.788340  47.383905
250.025120  47.210746
246.164610  44.930172
  7.849559  14.220539
  7.786718  14.762082
  8.000414  14.738162
  8.000414  14.738162
  8.050574  14.584938
  7.195132  15.091500
  7.319487  15.183756
  7.495992  15.138145
  7.592993  15.013621
  7.821109  15.049152
  8.069737  15.467389
  8.069737  15.467389
  8.069737  15.467389
  7.206147  15.827776
  7.256713  15.846421
  7.465563  15.854844
  7.793476  15.886959
  8.114501  15.881522
321.015740  -8.497757
321.066140  -8.354176
321.066140  -8.354176
320.987810  -8.352860
321.133230  -8.311676
321.133230  -8.311676
322.740480  -8.549510
322.912270  -8.603375
  5.623316  -0.860340
  5.579766  -0.848727
  5.579766  -0.848727
  5.654107  -0.919958
  5.650397  -0.875052
  5.722927  -0.955929
  5.883297  -0.851825
  5.805141  -0.963814
  5.805141  -0.963814
  5.951861  -1.001103
  5.951861  -1.001103
  6.255287  -0.893715
  6.255287  -0.893715
356.400750  -0.500218
357.315540  -0.497740
357.526210  -0.469135
357.642540  -0.435918
357.775110  -0.519708
358.357140  -0.506684
358.685600  -0.597479
358.909210  -0.562546
359.623560  -0.581531
359.689370  -0.423997
  0.188190  -0.499209
  0.878387  -0.565686
  1.322577  -0.614351
172.719670   4.778385
172.666280   4.827257
172.758070   4.732814
172.865290   4.802496
172.937430   4.812418
172.990170   4.803891
173.152850   4.869338
174.170670   4.833365
174.867620   4.814965
175.468400   4.826135
175.819140   4.924470
176.295370   4.865241
138.334800   3.766256
138.333350   3.695575
139.053130   3.878806
139.319330   3.816888
139.411110   3.781102
139.727890   3.935162
140.356500   3.862023
140.395740   3.780482
140.537930   3.959618
140.598110   3.897590
140.867590   4.004073
141.153930   3.828010
141.351570   3.917410
142.103210   3.938095
142.265530   3.982340
143.244450   4.118373
143.248350   4.085026
143.523180   4.161065
144.308960   4.169807
145.146840   4.071298
145.555610   4.273729
145.650470   4.091603
145.619760   4.164083
145.799190   4.253913
146.286060   4.122867
146.426280   4.209249
146.583890   4.292193
146.594690   4.266587
146.662280   4.313759
146.759930   4.251151
146.761940   4.307955
147.041780   4.258443
147.134260   4.263616
147.479420   4.323561
147.630690   4.210578
147.878510   4.398230
148.097190   4.314615
148.251060   4.332382
148.243040   4.371895
148.590080   4.256411
212.981010   1.110694
213.123880   1.130387
213.182620   1.140555
216.721150   0.962895
204.974520   1.597525
206.666270   1.674600
207.622420   1.642026
208.309660   1.599980
209.753560   1.625706
210.513230   1.605409
210.718970   1.507518
211.290950   1.570722
211.538470   1.570276
212.373790   1.473011
212.677380   1.408054
212.712010   1.457167
213.028880   1.517773
213.272040   1.439471
214.017750   1.458227
214.608970   1.356086
214.754390   1.411839
214.938730   1.434417
216.156260   1.318154
216.728510   1.473973
216.762530   1.362736
217.911830   1.379984
 26.114208  -9.179742
 26.119276  -9.200469
 26.263996  -9.200824
 26.511619  -9.219673
 26.718163  -9.136770
 26.840333  -9.279508
 26.849043  -9.147698
 27.010945  -9.185239
 27.063731  -9.073748
 27.036656  -9.175259
 27.084760  -9.128486
 27.784649  -9.103612
 28.176895  -9.192880
 33.817421  -9.020541
 32.363867  -9.125307
 31.592601  -9.261904
 30.975070  -9.414629
 30.963864  -9.366601
 30.805085  -9.333743
 30.767303  -9.248671
 30.682384  -9.366714
 29.611812  -9.320107
 29.512565  -9.521505
 29.466379  -9.483271
 29.460234  -9.363454
 29.406761  -9.461026
352.530720  -8.808797
352.582710  -8.768379
352.684630  -8.844662
352.993630  -8.926860
353.168490  -8.947397
353.732080  -8.775493
353.765160  -8.914137
353.893000  -8.802764
353.942600  -8.841489
354.279150  -8.987243
354.360960  -8.957393
354.507150  -8.907696
354.779290  -8.810108
355.461400  -8.942884
356.530490  -8.956138
356.787720  -9.018218
357.296350  -8.941223
357.531800  -9.066537
357.589240  -8.884927
357.931990  -9.021397
358.157690  -8.940765
358.431030  -9.010870
358.898520  -8.988668
358.777170  -9.096406
359.000620  -8.969486
359.019500  -8.906504
164.076920   5.793666
164.150020   5.779964
164.198570   5.736540
164.439580   5.808133
165.035070   5.866479
165.074260   5.791788
165.177540   5.835020
165.233600   5.878787
165.323020   5.785062
166.106660   5.880986
166.774250   5.856901
211.076030   3.621249
211.529840   3.572483
211.714300   3.626036
211.819100   3.502179
