specobjid,plate,mjd,fiberID,ra,dec,class,subclass,z,oiii_5007_flux,oiii_5007_flux_err,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,nii_6584_flux,nii_6584_flux_err,nii_6584_reqw,nii_6584_reqw_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,oi_6300_flux,oi_6300_flux_err,h_alpha_reqw,h_alpha_reqw_err,neiii_3869_flux,neiii_3869_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,psfMag_g,psfMagErr_g,psfMag_z,psfMagErr_z,nii_h_alpha,nii_h_alpha_log,oiii_h_beta,oiii_h_beta_log,sii6717_h_alpha,sii6717_h_alpha_log,sii6731_h_alpha,sii6731_h_alpha_log,oi_h_alpha,oi_h_alpha_log,BPT Kauffman,BPT Kewley,BPT final,sii_h_alpha,sii_h_alpha_log,h_alpha_reqw_log,h_alpha_reqw_abs,nii_6584_reqw_log,nii_6584_reqw_abs,WHAN label,neiii_oii,neiii_oii_log,g_z_color,g_z_color_zkcorr,g_z_color_gkcorr,TBT label,z_kcorr,g_kcorr,g_z_color_kcorr
309655216897157120,275,51910,119,162.30154,-0.5109467,GALAXY,STARBURST,0.08137379,216.8887,3.429578,525.5483,4.542137,145.1172,2.75357,90.91419,1.680281,-17.85301,0.4541262,107.1696,2.005167,67.02043,3.096451,20.83331,1.229166,-99.95019,0.9333464,20.6423,2.999181,192.1264,6.07322,286.7125,6.822556,19.74767,0.02394272,18.93894,0.04074259,0.17298921906892287,-0.7619809618698811,1.494576108138801,0.1745180354697183,0.20391960168075893,-0.6905410258519381,0.12752477745623,-0.894405425684371,0.03964109483371937,-1.4018543593916866,Star Forming,Star Forming,Star Forming,0.33144437913698893,-0.47958934165018646,,99.95019,,17.85301,Star Forming,0.04310907071250895,-1.3654313389827948,0.8087300000000006,-0.02105777899586758,0.02148018417453852,Star Forming,-0.02105777899586758,0.02148018417453852,0.7661920368295945
344561407963981824,306,51637,131,218.15806,-0.88604773,GALAXY,STARBURST,0.1162567,194.5031,3.297411,311.655,3.680391,91.20462,2.42737,41.16986,1.58011,-8.928684,0.5532286,59.43316,1.703057,38.63276,1.509989,14.05485,1.289897,-63.52246,0.8416831,15.56045,2.507,147.7719,4.636584,144.9114,4.680694,19.88983,0.02192297,18.96425,0.04604191,0.13210075243458314,-0.8790947086742177,2.13260139672749,0.3289096893084216,0.19070176958495774,-0.7196452769727846,0.12396001989379282,-0.9067183627347573,0.04509746354141599,-1.3458478838635992,Star Forming,Star Forming,Star Forming,0.31466178947875056,-0.502155991837529,,63.52246,,8.928684,Star Forming,0.05316480304820945,-1.2743757906505564,0.9255800000000001,-0.038366629557726524,0.0188078453227928,Star Forming,-0.038366629557726524,0.0188078453227928,0.8684055251194808
308535364354598912,274,51913,141,160.49358,-0.50143401,QSO,AGN,0.1384492,455.3108,4.25959,220.517,3.380995,51.76222,2.288285,232.5232,2.685593,-23.68542,0.2985267,85.72,2.672839,82.80284,2.606395,34.61002,1.834497,-20.6798,0.3125807,44.55115,2.494619,124.6331,4.795418,73.42831,4.618289,20.01545,0.02485691,18.20842,0.02900516,1.0544456889944993,0.023024215581025832,8.796199235658749,0.9442950576563812,0.3887228649038396,-0.41035991316468445,0.3754941342390836,-0.42539684291412866,0.15694944153965454,-0.8042402252756807,AGN,AGN,AGN,0.7642169991429233,-0.1167833061505426,,20.6798,,23.68542,Seyfert,0.22493604382600327,-0.6479409474967773,1.807030000000001,0.03252368049102678,0.36226018143194405,AGN,0.03252368049102678,0.36226018143194405,1.4772934990590838
308558179220875264,274,51913,224,159.71842,-0.51353102,GALAXY,AGN,0.1339178,105.6736,2.620636,142.5546,2.721323,36.6601,2.027123,93.37038,2.225152,-7.125034,0.2080039,44.62819,2.663795,34.95455,2.920672,16.7486,1.530347,-9.231051,0.2156312,13.91787,2.049689,60.71894,3.779429,47.1291,3.588332,19.63282,0.02466032,17.99857,0.0218688,0.6549797761699728,-0.18377210952482814,2.8825235064825243,0.4597728575778464,0.31306032916510584,-0.5043719624573568,0.24520113696787055,-0.610477520378225,0.11748901824283468,-0.9300027252171534,AGN,AGN,AGN,0.5582614661329763,-0.2531623481899929,,9.231051,,7.125034,Seyfert,0.12905074584572887,-0.8892394811181877,1.634249999999998,0.019711133042605317,0.2980574269696586,AGN,0.019711133042605317,0.2980574269696586,1.3559037060729446
342276903048079360,304,51957,12,215.55962,-0.65545067,GALAXY,STARBURST,0.1058698,2377.296,18.75068,1260.39,9.096175,439.9212,5.218307,30.90801,2.336645,-15.6413,1.364569,53.05107,1.7633,39.41795,1.674025,17.55818,1.441602,-542.33,4.123246,183.6742,5.583759,309.3336,8.970497,346.1878,9.371313,19.49846,0.02547251,19.64376,0.07601773,0.024522576345416894,-1.6104339047155938,5.4039132462813795,0.7327083682989738,0.04209099564420536,-1.3758108010832883,0.03127440712795245,-1.5048109145202102,0.01393075159276097,-1.8560254518615174,Star Forming,Star Forming,Star Forming,0.0733654027721578,-1.1345086938628928,,542.33,,15.6413,Star Forming,0.28019558171556264,-0.5525387172004198,-0.14529999999999887,-0.012372665789651164,0.2841320977660737,Star Forming,-0.012372665789651164,0.2841320977660737,-0.44180476355572373
342282944523560960,304,51609,34,215.55962,-0.65545067,GALAXY,STARBURST,0.1058703,2434.502,24.68656,1330.651,11.95133,457.5898,6.410364,31.36437,2.876497,-12.20683,1.650039,53.03404,1.927583,43.70227,1.845566,14.4702,1.378581,-570.6909,5.318299,204.6144,5.260399,341.4199,9.330956,406.806,9.41508,19.49846,0.02547251,19.64376,0.07601773,0.023570695847370947,-1.6276275961683944,5.320271561997229,0.7259338005031112,0.039855709724037326,-1.3995094528371725,0.032842773950494904,-1.483560168832874,0.010874526829348943,-1.9635896309134104,Star Forming,Star Forming,Star Forming,0.07269848367453223,-1.1384746474442786,,570.6909,,12.20683,Star Forming,0.2734660748846037,-0.5630965428379212,-0.14529999999999887,-0.012372805010400284,0.2841340840199046,Star Forming,-0.012372805010400284,0.2841340840199046,-0.44180688903030374
341217792734816256,303,51615,255,213.10358,-0.83202869,GALAXY,STARBURST,0.02600801,973.067,11.81762,3602.682,31.6688,956.1245,10.56213,758.9285,7.424854,-24.37347,0.3026635,508.2603,7.222673,371.993,5.984097,53.33389,3.333974,-114.0779,1.056678,49.45887,7.277025,948.8228,20.13117,976.8246,20.68796,17.53334,0.02573643,17.1681,0.02039434,0.21065653310505897,-0.6764250675246493,1.0177199726604642,0.0076282975901306544,0.14107831332324086,-0.8505397412273156,0.10325446431297573,-0.9860911620969689,0.014803940508765415,-1.8296226688327226,Star Forming,Star Forming,Star Forming,0.24433277763621658,-0.6120182678130469,,114.0779,,24.37347,Star Forming,0.025684281556426165,-1.5903325779031834,0.36524,-0.0011084441653503277,0.021968407194671493,Star Forming,-0.0011084441653503277,0.021968407194671493,0.3421631486399782
342351944716675072,304,51957,285,213.85724,-1.2313172,QSO,AGN BROADLINE,0.1479746,1292.698,10.73194,908.4899,8.685933,180.6521,7.619397,590.929,6.424547,-25.51336,0.2911837,179.4323,5.804258,165.4409,5.39476,49.68404,3.822966,-38.63954,0.3547874,95.27026,5.230024,129.5838,9.73709,159.5404,9.728436,18.86215,0.02521876,17.2774,0.01821127,0.650451920269009,-0.18678479984577365,7.155731928939659,0.8546540624762524,0.19750610325992615,-0.704419479424088,0.18210538168888835,-0.7396772194810193,0.05468859917980376,-1.2621032007115347,AGN,AGN,AGN,0.37961148494881447,-0.42066065669142066,,38.63954,,25.51336,Seyfert,0.3295132680003957,-0.48212709365465417,1.5847499999999997,0.013753334451159541,0.30107552138999316,AGN,0.013753334451159541,0.30107552138999316,1.297427813061166
342357436436342784,304,51609,305,213.85724,-1.2313172,QSO,AGN BROADLINE,0.1479407,1409.15,11.74553,1012.116,10.06401,189.484,9.431345,650.0565,7.294532,-27.51832,0.3214926,209.1255,6.738568,181.8109,6.389296,54.40348,5.694041,-42.74224,0.4017242,87.20349,5.60007,155.0892,11.11728,162.5951,10.99096,18.86215,0.02521876,17.2774,0.01821127,0.6422746997379747,-0.19227918522643878,7.436775664436047,0.8713846808868395,0.2066220670357943,-0.6848232981111704,0.17963444901572548,-0.7456103737779229,0.053752218125195136,-1.26960360955829,AGN,AGN,AGN,0.3862565160515198,-0.4131241810652346,,42.74224,,27.51832,Seyfert,0.27449732328604215,-0.5614618861420109,1.5847499999999997,0.01375778144215504,0.3010266877945859,AGN,0.01375778144215504,0.3010266877945859,1.2974810936475687
310753628996528128,276,51909,19,164.08988,-0.8889765,GALAXY,AGN,0.07545097,661.1039,6.94541,1199.642,8.620165,262.6546,4.568742,812.9765,6.350679,-24.92973,0.2223946,233.9973,4.398328,197.1146,4.760732,52.684,3.287823,-37.20139,0.2771273,62.28732,5.003746,190.3995,9.880069,212.0485,10.08422,18.3411,0.0216538,16.85408,0.01600925,0.677682591973272,-0.1689736701915368,2.5170086493821158,0.4008847079490264,0.19505594168927062,-0.7098408159055813,0.16431118617054086,-0.7843328691469936,0.04391643506979582,-1.357372921116101,AGN,AGN,AGN,0.3593671278598115,-0.4444616513283535,,37.20139,,24.92973,Seyfert,0.15477110086272017,-0.8103101283270759,1.4870200000000011,0.016352928349399054,0.15855560524026724,AGN,0.016352928349399054,0.15855560524026724,1.344817323109133
310804481409312768,276,51909,204,162.97978,-0.89375887,GALAXY,STARFORMING,0.0485734,78.79752,2.291931,225.5869,2.767411,65.7437,2.04781,41.51498,1.579926,-7.623595,0.4456263,42.55919,1.550732,29.89561,1.414239,7.053342,1.367277,-37.98656,0.5968553,17.71764,3.345695,95.12501,5.68931,126.7626,6.016878,20.05753,0.1213992,19.14421,0.07261404,0.18403098761497233,-0.7351090432018723,1.1985562114696922,0.07865840696261146,0.18865984682621198,-0.7243205225028194,0.13252369707638165,-0.8777064569020974,0.03126662940090936,-1.50491893396285,Star Forming,Star Forming,Star Forming,0.3211835439025936,-0.493246714250704,,37.98656,,7.623595,Star Forming,0.0798496139554615,-1.0977271791800771,0.9133199999999988,0.0006530387286003426,0.051645367925891236,Star Forming,0.0006530387286003426,0.051645367925891236,0.8623276708027079
309656041530877952,275,51910,122,161.56431,-1.017807,GALAXY,STARBURST,0.06744873,560.6518,5.536908,539.7371,4.685007,172.2219,2.936827,67.43446,1.649433,-8.487239,0.2946998,64.62843,1.736308,50.36194,1.637054,15.90298,1.264671,-62.8465,0.5996264,43.79961,3.499859,212.8952,7.518911,253.7943,7.950357,19.16597,0.02236936,18.319,0.03928278,0.12493945663546197,-0.9033003871424676,3.2554036391422922,0.5126048446351076,0.11974057369782434,-0.9217586654052786,0.09330827916035417,-1.0300798199819567,0.029464307715737898,-1.5307037584977974,Star Forming,Star Forming,Star Forming,0.2130488528581785,-0.6715207998756578,,62.8465,,8.487239,Star Forming,0.09385171511251057,-1.0275577863660972,0.8469700000000024,-0.010612392615316775,0.03786473465286347,Star Forming,-0.010612392615316775,0.03786473465286347,0.7984928727318222
343446227892856832,305,51613,170,216.24269,-0.60795893,GALAXY,STARBURST,0.03102892,270.2734,4.027426,332.1792,3.553271,107.3447,2.582818,28.76903,1.429098,-4.075489,0.3575902,45.12029,2.214967,34.87778,1.854536,3.164689,1.435082,-45.04905,0.5749744,24.43218,3.834963,165.5081,7.723836,162.8245,7.924451,19.41866,0.01990159,18.69458,0.03513544,0.08660695793114079,-1.062447215722693,2.5178085177936125,0.40102269843755856,0.1358311718494114,-0.8670005525247143,0.10499688120147199,-0.9788236009025113,0.009527053469934302,-2.02104139732757,Star Forming,Star Forming,Star Forming,0.2408280530508834,-0.6182929253229268,,45.04905,,4.075489,Star Forming,0.07441289716586168,-1.1283517864629442,0.7240800000000007,0.00135107427347761,0.03202498243164635,Star Forming,0.00135107427347761,0.03202498243164635,0.693406091841832
344564706498865152,306,51637,143,218.43206,-0.6043869,GALAXY,AGN,0.1370773,297.5084,4.684381,222.6049,3.567914,54.5517,2.84087,154.9264,2.918798,-14.48436,0.2892927,79.85872,3.352104,68.93398,2.885679,29.21017,2.042334,-17.26374,0.3018565,33.71611,3.037204,94.33893,5.371831,105.9895,5.149329,19.42601,0.023519,17.82029,0.02088579,0.6959703043374158,-0.15740929047209634,5.453696218449655,0.736690943226926,0.35874646065742494,-0.44521237492563737,0.30966964339059927,-0.5091013660159089,0.13121979794694547,-0.8820006353075274,AGN,AGN,AGN,0.6684161040480242,-0.17495309526137956,,17.26374,,14.48436,Seyfert,0.16830416930837025,-0.773905125348059,1.6057200000000016,0.01701730141750698,0.29301185372631633,AGN,0.01701730141750698,0.29301185372631633,1.3297254476911922
344566631533406208,306,51690,150,218.43206,-0.6043869,GALAXY,AGN,0.1370819,322.2194,5.360805,227.9789,3.966189,60.16429,3.218469,158.2512,3.295522,-14.71653,0.3280348,76.03831,4.006515,67.42846,3.323993,28.92258,2.406738,-17.51554,0.3306873,36.67525,3.774391,99.37548,6.826226,127.1904,6.722679,19.42601,0.023519,17.82029,0.02088579,0.6941484497030208,-0.15854764194782553,5.355658647347123,0.7288128886727119,0.33353222600863497,-0.47686219802457414,0.2957662309976932,-0.5290514129238266,0.12686516164434514,-0.8966576228451167,AGN,AGN,AGN,0.6292984570063282,-0.20114333310943286,,17.51554,,14.71653,Seyfert,0.16187455057222208,-0.7908214243462555,1.6057200000000016,0.017016881007473936,0.2930195628793822,AGN,0.017016881007473936,0.2930195628793822,1.3297173181280932
342404446396901376,304,51957,476,214.84323,-0.080411926,GALAXY,STARBURST,0.06418624,335.731,4.550029,398.0656,3.968405,131.3913,2.846206,35.81502,1.558354,-7.487512,0.5097824,63.87761,1.86345,43.55096,1.630509,15.98664,1.447846,-71.46764,0.8227639,35.03518,4.242884,244.1106,7.320769,269.2647,7.226315,19.57421,0.02937461,19.50475,0.06435721,0.08997265777299017,-1.0458894503655878,2.555199621283905,0.40742483442593463,0.16047005820146226,-0.7946059898694652,0.10940648978459833,-0.9609569157169867,0.04016081771446716,-1.3961974531024433,Star Forming,Star Forming,Star Forming,0.2698765479860606,-0.5688348535789686,,71.46764,,7.487512,Star Forming,0.0682447714177133,-1.165930616542441,0.06945999999999941,-0.01457283348431377,0.06299881203411238,Star Forming,-0.01457283348431377,0.06299881203411238,-0.008111645518426747
342397843488663552,304,51609,452,214.84323,-0.080411926,GALAXY,STARBURST,0.06416133,249.6165,3.804956,344.2543,3.71785,101.0483,2.500275,31.15257,1.549488,-5.32355,0.4886444,58.86506,1.964829,42.23066,1.724728,13.21411,1.448214,-60.49549,0.7658591,26.88922,3.731714,217.2593,6.775066,207.8596,6.444876,19.57421,0.02937461,19.50475,0.06435721,0.09049290016130518,-1.0433854930790287,2.470269168308621,0.3927442779325815,0.17099295491733874,-0.7670217826110837,0.12267286131211723,-0.9112515048036804,0.03838473477310232,-1.4158414558901686,Star Forming,Star Forming,Star Forming,0.293665816229456,-0.5321466039945246,,60.49549,,5.32355,Star Forming,0.0632510575276705,-1.1989322088937686,0.06945999999999941,-0.014559697155979155,0.06298402299524723,Star Forming,-0.014559697155979155,0.06298402299524723,-0.008083720151226978
341158693984823296,303,51615,40,214.85168,-0.12213213,GALAXY,STARBURST,0.12058,585.7164,7.204525,573.8182,6.559332,186.8753,4.030464,67.89439,2.239585,-18.18716,1.0189,69.69332,4.269533,41.64513,2.024442,8.051628,1.59459,-138.1319,1.814465,42.86256,3.639919,201.0043,6.484424,214.0871,6.430589,19.52234,0.02924101,19.20215,0.05222493,0.11832038440049478,-0.9269404280684448,3.1342633296107083,0.4961354815367032,0.12145540172828258,-0.9155831651847688,0.07257547773841959,-1.139210096681593,0.014031670658058595,-1.85289061732655,Star Forming,Star Forming,Star Forming,0.19403087946670217,-0.7121291478285771,,138.1319,,18.18716,Star Forming,0.10326053490869722,-0.9860656295571109,0.3201900000000002,-0.06373903309415577,-0.005832837514874645,Star Forming,-0.06373903309415577,-0.005832837514874645,0.2622838044207191
342405265192151040,304,51609,479,215.23622,-0.073291191,GALAXY,STARFORMING,0.1020441,156.3889,5.313056,787.8311,8.734363,129.5101,4.192201,607.1844,7.484662,-13.51309,0.1939311,166.317,6.323501,125.0047,5.480706,49.58309,4.664438,-16.4697,0.2140136,39.8614,5.726237,164.1603,9.274028,115.4334,9.299223,17.87816,0.01475008,16.54333,0.01818031,0.77070377140481,-0.1131125158079573,1.207542114476014,0.08190228622735356,0.21110743152942302,-0.675496478130467,0.15866941530995668,-0.7995067786150891,0.06293619279563856,-1.2010995324405254,AGN,Star Forming,Composite,0.3697768468393797,-0.43206028518520095,,16.4697,,13.51309,Seyfert,0.14256902068966504,-0.8459748335667214,1.3348300000000002,0.002380376461428503,0.15677712517107187,AGN,0.002380376461428503,0.15677712517107187,1.1804332512903568
343469592514947072,305,51613,255,216.07164,-0.20428469,GALAXY,STARBURST,0.08418238,382.2077,4.694732,663.0814,5.951173,196.4194,3.380436,94.78381,1.929058,-15.72293,0.4804342,87.80727,2.727589,64.74176,2.155132,14.10453,2.004709,-107.2142,1.037884,19.80736,3.177422,277.6435,7.112774,313.7074,7.72736,19.49071,0.02127941,19.04002,0.05067343,0.1429444559898679,-0.8448326838156012,1.9458755092419588,0.28911505207894145,0.13242306299045636,-0.8780363709595439,0.09763772592625883,-1.010382344260773,0.02127118932909293,-1.6722082268522322,Star Forming,Star Forming,Star Forming,0.2300607889167152,-0.6381573952740975,,107.2142,,15.72293,Star Forming,0.03349510417587933,-1.4750186671357803,0.4506900000000016,-0.03487694275035171,-0.011640078856786041,Star Forming,-0.03487694275035171,-0.011640078856786041,0.4274531361064359
343437706677741568,305,51613,139,216.81879,-0.090052847,GALAXY,STARFORMING,0.03055737,247.1495,4.07752,605.7339,5.917706,157.6305,3.129662,101.1051,2.227493,-6.749344,0.2243443,133.1001,2.895814,87.49096,2.423436,22.08543,1.842841,-38.48382,0.4255751,24.1907,4.076869,319.5561,9.175117,274.097,8.955531,18.80156,0.01711138,17.96406,0.02319486,0.16691339216774892,-0.7775088166387827,1.5679040541012048,0.19531948306186614,0.21973361570154817,-0.6581034979410455,0.1444379454410592,-0.8403186978272994,0.0364606141409619,-1.4381760203825082,Star Forming,Star Forming,Star Forming,0.3641715611426074,-0.43869397210802646,,38.48382,,6.749344,Star Forming,0.04074888179645655,-1.3898843043790148,0.8374999999999986,0.003519213199542405,0.03894390058374433,Star Forming,0.003519213199542405,0.03894390058374433,0.8020753126157967
341265071734810624,303,51615,427,213.66935,0.39620411,GALAXY,STARBURST,0.05435113,757.8856,9.443436,2262.191,18.16768,657.9933,8.261695,679.9447,7.410459,-21.94308,0.2886587,353.0678,6.009455,275.2151,5.447808,58.63363,3.807204,-70.57872,0.6021559,53.99628,5.411248,966.3842,16.11261,676.6585,14.81641,17.6753,0.01845416,16.90472,0.01866574,0.30056909429840367,-0.5220556773276188,1.1518135519009083,0.06138218400562568,0.15607338195581186,-0.806671158791707,0.1216586486286967,-0.9148570119431233,0.025918956445322258,-1.586382488108605,Star Forming,Star Forming,Star Forming,0.27773203058450857,-0.5563740305705246,,70.57872,,21.94308,Star Forming,0.03286358899863041,-1.4832850094588814,0.7705799999999989,-0.006421985593326667,0.03370797183076141,Star Forming,-0.006421985593326667,0.03370797183076141,0.7304500425759108
308576046284826624,274,51913,289,159.06356,-1.0048671,GALAXY,STARBURST,0.1141523,245.6739,8.575709,677.8744,5.318053,182.7345,2.798454,142.7977,2.178896,-22.28062,0.5004804,116.913,2.347033,82.29041,1.686002,23.72798,1.226615,-91.37591,0.8016009,17.1915,2.563675,229.6001,5.549614,253.6214,5.681901,19.57006,0.02270584,18.60152,0.03339832,0.21065510070892188,-0.676428020596382,1.344430854600527,0.12853847094187948,0.17247000329264534,-0.763286428343195,0.12139477460721336,-0.9158000069023936,0.03500350507409632,-1.4558884654176751,Star Forming,Star Forming,Star Forming,0.2938647778998587,-0.5318524645582721,,91.37591,,22.28062,Star Forming,0.03557685243723634,-1.4488324775451602,0.9685400000000008,-0.03343997129134276,0.033612300927714764,Star Forming,-0.03343997129134276,0.033612300927714764,0.9014877277809433
